from_url;from_domain;from_host;to_url;to_host;text;country;tld;visindex;visindex_country;follow
https://www.sinn-es.de/sinn-mitglieder/mitglieder-details/fryka-kaeltetechnik-gmbh.html;sinn-es.de;www.sinn-es.de;http://www.fryka.de/;www.fryka.de;www.fryka.de;de;de;0.0079;de;1
http://www.labormed.hr/o_nama.html;labormed.hr;www.labormed.hr;http://www.fryka.de;www.fryka.de;fryka;hr;hr;0.0076;hr;1
http://www.labormed.hr/ponuda.html;labormed.hr;www.labormed.hr;http://www.fryka.de;www.fryka.de;fryka;hr;hr;0.0076;hr;1
http://www.labormed.hr/o_nama.html;labormed.hr;www.labormed.hr;http://www.fryka.de/;www.fryka.de;fryka;hr;hr;0.0076;hr;1
https://www.labwrench.com/manufacturer/114/fryka-gmbh;labwrench.com;www.labwrench.com;http://www.fryka.de;www.fryka.de;"visit website";ca;com;0.0117;eg;1
https://www.labwrench.com/manufacturer/114/fryka-gmbh;labwrench.com;www.labwrench.com;http://www.fryka.de/;www.fryka.de;"visit website";ca;com;0.0117;eg;1
https://site.labnet.fi/edustukset/;labnet.fi;site.labnet.fi;https://www.fryka.de/;www.fryka.de;"fryka-kaeltetechnik gmbh";fi;fi;0.0236;fi;1
https://cts-bayern.de/;cts-bayern.de;cts-bayern.de;https://www.fryka.de;www.fryka.de;;de;de;0.0035;de;1
https://cts-bayern.de/;cts-bayern.de;cts-bayern.de;https://www.fryka.de/;www.fryka.de;;de;de;0.0035;de;1
https://websiteworlddirectory.com/most-visited-website-list-de-30/;websiteworlddirectory.com;websiteworlddirectory.com;https://fryka.de/;fryka.de;fryka;gb;com;0.0024;fi;0
https://promarchive.ru/en/brand/_8535/;promarchive.ru;promarchive.ru;http://www.fryka.de/;www.fryka.de;"саит производителя";ru;ru;0.0024;at;1
https://forums.concretecms.org/t/preview-thumbnails-for-pdfs-possible/3906;concretecms.org;forums.concretecms.org;https://www.fryka.de/application/files/8316/6262/9375/test.pdf;www.fryka.de;test.pdf;us;org;0.0184;za;0
https://www.hypo.com.ro/parteneri/fryka/;hypo.com.ro;www.hypo.com.ro;https://www.fryka.de/en/;www.fryka.de;fryka;ro;com.ro;0.001;ro;1
https://www.hornhautbank-muenchen.de/links/partner.html;hornhautbank-muenchen.de;www.hornhautbank-muenchen.de;http://www.fryka.de/de;www.fryka.de;"fryka kaeltetechnik";de;de;0.001;de;1
https://www.hornhautbank-muenchen.de/links/partner.html;hornhautbank-muenchen.de;www.hornhautbank-muenchen.de;http://www.fryka.de/de/;www.fryka.de;"fryka kaeltetechnik";de;de;0.001;de;1
https://www.hornhautbank-muenchen.de/links/partner.html;hornhautbank-muenchen.de;www.hornhautbank-muenchen.de;http://www.fryka.de/de/;www.fryka.de;"fryka logo";de;de;0.001;de;1
https://steinseifer.com/blog/blog-archiv/qualifizierungszertifikat-fuer-ralph-kaiser-in-esslingen.php;steinseifer.com;steinseifer.com;http://www.fryka.de/;www.fryka.de;"fryka-kaeltetechnik gmbh";de;com;0.0026;de;1
https://steinseifer.com/blog/blog-archiv/seminarteilnehmer-des-monats-april-2014.php;steinseifer.com;steinseifer.com;http://www.fryka.de/;www.fryka.de;www.fryka.de;de;com;0.0026;de;1
https://camlablog.wordpress.com/author/camlablog/;wordpress.com;camlablog.wordpress.com;http://www.fryka.de/;www.fryka.de;fryka;us;com;211.0744;ve;1
https://wayranks.com/website-list-105/;wayranks.com;wayranks.com;https://fryka.de/;fryka.de;fryka;us;com;0.0008;ch;1
https://powersuche.org/kategorie/Wissenschaft/Produkte_und_Dienstleistungen?p=3;powersuche.org;powersuche.org;http://www.fryka.de/;www.fryka.de;"fryka-kaeltetechnik gmbh";de;org;0.0005;at;1
https://webzonedirectory.com/most-visited-website-list-de-30/;webzonedirectory.com;webzonedirectory.com;https://fryka.de/;fryka.de;fryka;us;com;0.0003;ch;0
http://www.thieme-labortechnik.de/lieferanten.php;thieme-labortechnik.de;www.thieme-labortechnik.de;http://www.fryka.de/;www.fryka.de;fryka;de;de;0.0002;at;1
https://worldzonedirectory.com/most-visited-website-list-de-30/;worldzonedirectory.com;worldzonedirectory.com;https://fryka.de/;fryka.de;fryka;gb;com;0.0002;at;0
https://articlement.com/how-to-measure-the-progress-of-your-health-and-fitness-program/;articlement.com;articlement.com;https://fryka.de/;fryka.de;fryka;us;com;0.0002;uk;1
https://socialzonedirectory.com/most-visited-website-list-de-30/;socialzonedirectory.com;socialzonedirectory.com;https://fryka.de/;fryka.de;fryka;us;com;0.0001;at;0
https://zomatt.com/website-list-de-30/;zomatt.com;zomatt.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://zlutag.com/website-list-de-30/;zlutag.com;zlutag.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://zipzyx.com/website-list-de-30/;zipzyx.com;zipzyx.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://ziptet.com/website-list-de-30/;ziptet.com;ziptet.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://ylutag.com/website-list-de-30/;ylutag.com;ylutag.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://yexhub.com/website-list-de-30/;yexhub.com;yexhub.com;https://fryka.de/;fryka.de;fryka;us;com;0;ch;0
https://yelpdirectory.com/directory-website-list-de-30-rank-higher-72/;yelpdirectory.com;yelpdirectory.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://yelpad.com/website-list-de-30/;yelpad.com;yelpad.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://yellii.com/website-list-de-30/;yellii.com;yellii.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
http://xn--labortiefkhlgerte-4qb46b.de/;xn--labortiefkhlgerte-4qb46b.de;xn--labortiefkhlgerte-4qb46b.de;https://www.fryka.de/;www.fryka.de;;de;de;0;;1
https://www.vendop.com/vendor/fryka-kaltetechnik-gmbh/claim/;vendop.com;www.vendop.com;http://fryka.de/;fryka.de;fryka.de;us;com;0;;0
https://www.topbillion.net/domains/104834/4147e28c1e90e420855e7f9ffcefd142/;topbillion.net;www.topbillion.net;https://fryka.de/;fryka.de;fryka.de;us;net;0;;0
http://www.thieme-labortechnik.com/lieferanten.php;thieme-labortechnik.com;www.thieme-labortechnik.com;http://www.fryka.de/;www.fryka.de;fryka;de;com;0;;1
https://www.searchfolder.net/DE/Wissenschaft/Produkte-und-Dienstleistungen/Laborausruestung/2668.htm;searchfolder.net;www.searchfolder.net;http://www.fryka.de/;www.fryka.de;"fryka-kaeltetechnik gmbh";us;net;0;;1
https://www.powersuche.org/Wissenschaft/Produkte_und_Dienstleistungen/Laborausruestung/index5.html;powersuche.org;www.powersuche.org;http://www.fryka.de/;www.fryka.de;"fryka-kaeltetechnik gmbh";de;org;0.0005;at;1
https://www.linkspreader.com/domains/104834/3bfc2ea24b8e5bd3303ee2a131d5cc1b/;linkspreader.com;www.linkspreader.com;https://fryka.de/;fryka.de;fryka.de;us;com;0;;0
https://www.jmcorp.co.kr/default/mp2/mp2_sub8.php?com_board_basic=read_form&com_board_idx=5&sub=08&&com_board_search_code=&com_board_search_value1=&com_board_search_value2=&com_board_page=&&com_board_id=18&;jmcorp.co.kr;www.jmcorp.co.kr;https://www.fryka.de/en/;www.fryka.de;https://www.fryka.de/en/;kr;co.kr;0;;1
https://www.hwj-esnt.de/module/mitglieder.asp?BUCHSTABE=Alle&CAT=Mitglieder;hwj-esnt.de;www.hwj-esnt.de;https://www.fryka.de/;www.fryka.de;internet;de;de;0;de;1
https://www.globalnetwork.in/domains/104834/ad7392563ae6ccc7c9d8b4b286925d26/;globalnetwork.in;www.globalnetwork.in;https://fryka.de/;fryka.de;fryka.de;us;in;0;;0
http://www.fryka.com/;fryka.com;www.fryka.com;https://www.fryka.de/;www.fryka.de;;de;com;0;;1
http://www.fryka.com/de/unternehmen/qualit?t/;fryka.com;www.fryka.com;https://www.fryka.de/;www.fryka.de;;de;com;0;;1
http://www.fryka-kaeltetechnik.de/;fryka-kaeltetechnik.de;www.fryka-kaeltetechnik.de;https://www.fryka.de/;www.fryka.de;;de;de;0;;1
http://www.fryka-kaeltetechnik.de/de/unternehmen/qualit?t/;fryka-kaeltetechnik.de;www.fryka-kaeltetechnik.de;https://www.fryka.de/;www.fryka.de;;de;de;0;;1
https://www.fatposglobal.com/reports/laboratory-temperature-control-units-market-1562;fatposglobal.com;www.fatposglobal.com;https://www.fryka.de/;www.fryka.de;"fryka-kaeltetechnik gmbh";us;com;0;ch;1
https://www.fatposglobal.com/reports/laboratory-temperature-control-units-market-1562;fatposglobal.com;www.fatposglobal.com;https://www.fryka.de/;www.fryka.de;;us;com;0;ch;0
http://www.chronichosting.com/fryka-kaeltetechnik-gmbh.html;chronichosting.com;www.chronichosting.com;https://www.fryka.de/;www.fryka.de;fryka.de;us;com;0;;1
https://www.aoran.cn/dlpp;aoran.cn;www.aoran.cn;http://www.fryka.de/;www.fryka.de;"fryka-kaltetechnik gmbh";cn;cn;0;;1
https://www.agema-lab.pl/oferta/;agema-lab.pl;www.agema-lab.pl;https://www.fryka.de/;www.fryka.de;fryka-kaeltetechnik;pl;pl;0;pl;1
https://www.agema-lab.pl/produkt/termostat-cyrkulac-dlk-602/;agema-lab.pl;www.agema-lab.pl;https://www.fryka.de/en/standard-equipment/recirculating-chillers/ulk-602;www.fryka.de;www.fryka.de/en/standard-equipment/recirculating-chillers/ulk-60;pl;pl;0;pl;1
http://www.2025.hornhautbank-muenchen.de/links/partner.html;hornhautbank-muenchen.de;www.2025.hornhautbank-muenchen.de;http://www.fryka.de/de;www.fryka.de;"fryka kaeltetechnik";de;de;0.001;de;1
https://worldwebsitesdirectory.com/most-visited-website-list-de-30/;worldwebsitesdirectory.com;worldwebsitesdirectory.com;https://fryka.de/;fryka.de;fryka;gb;com;0;;0
https://worldtopwebsite.com/most-visited-website-list-de-30/;worldtopwebsite.com;worldtopwebsite.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://worldsitedirectory.com/most-visited-website-list-de-30/;worldsitedirectory.com;worldsitedirectory.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://worldseodirectory.com/directory-website-list-de-30/;worldseodirectory.com;worldseodirectory.com;https://fryka.de/;fryka.de;fryka;gb;com;0;;0
https://worldrankdirectory.com/most-visited-website-list-de-30/;worldrankdirectory.com;worldrankdirectory.com;https://fryka.de/;fryka.de;fryka;gb;com;0;pl;0
https://worldmarketingdirectoy.com/most-visited-website-list-de-30/;worldmarketingdirectoy.com;worldmarketingdirectoy.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://websiteslinkdirectory.com/most-visited-website-list-de-30/;websiteslinkdirectory.com;websiteslinkdirectory.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://websitedirectoy.com/most-visited-website-list-de-30/;websitedirectoy.com;websitedirectoy.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://webpostdirectory.com/most-visited-website-list-de-30/;webpostdirectory.com;webpostdirectory.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://webguestpostsdirectory.com/most-visited-website-list-de-30/;webguestpostsdirectory.com;webguestpostsdirectory.com;https://fryka.de/;fryka.de;fryka;us;com;0;de;0
https://webgoz.com/website-list-de-30/;webgoz.com;webgoz.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://webdirectoryzone.com/directory-website-list-de-30/;webdirectoryzone.com;webdirectoryzone.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://wants.cfd/domain/domain/part/91474;wants.cfd;wants.cfd;https://fryka.de/;fryka.de;fryka.de;fr;cfd;0;tr;0
https://volker-hubrich.com/referenzen/;volker-hubrich.com;volker-hubrich.com;https://www.fryka.de;www.fryka.de;www.fryka.de;de;com;0;at;1
https://volker-hubrich.com/referenzen/;volker-hubrich.com;volker-hubrich.com;https://www.fryka.de/;www.fryka.de;www.fryka.de;de;com;0;at;1
https://viralzonedirectory.com/most-visited-website-list-de-30/;viralzonedirectory.com;viralzonedirectory.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://vewnet.com/website-list-de-30/;vewnet.com;vewnet.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://usdirectorylist.com/directory-website-list-de-30/;usdirectorylist.com;usdirectorylist.com;https://fryka.de/;fryka.de;fryka;us;com;0;us;0
https://usaseodirectory.com/directory-website-list-de-30-rank-higher-72/;usaseodirectory.com;usaseodirectory.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://traffichubdirectory.com/directory-website-list-de-30/;traffichubdirectory.com;traffichubdirectory.com;https://fryka.de/;fryka.de;fryka;gb;com;0;;0
https://topworlddirectory.com/most-visited-website-list-de-30/;topworlddirectory.com;topworlddirectory.com;https://fryka.de/;fryka.de;fryka;gb;com;0;;0
https://topviraldirectory.com/most-visited-website-list-de-30/;topviraldirectory.com;topviraldirectory.com;https://fryka.de/;fryka.de;fryka;gb;com;0;;0
https://toptohigh.com/how-to-measure-the-progress-of-your-health-and-fitness-program/;toptohigh.com;toptohigh.com;https://fryka.de/;fryka.de;fryka;us;com;0;de;1
https://toptierdirectory.com/directory-website-list-de-30/;toptierdirectory.com;toptierdirectory.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://topsiterankdirectory.com/directory-website-list-de-30-rank-higher-72/;topsiterankdirectory.com;topsiterankdirectory.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://topsitedirectoy.com/most-visited-website-list-de-30/;topsitedirectoy.com;topsitedirectoy.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://topmarketingdirectory.com/directory-website-list-de-30/;topmarketingdirectory.com;topmarketingdirectory.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://topdomaindirectory.com/most-visited-website-list-de-30/;topdomaindirectory.com;topdomaindirectory.com;https://fryka.de/;fryka.de;fryka;gb;com;0;se;0
http://tienda.sgsh.es/030ulk402np-refrigerador-de-flujo$B$einfo933044_lang_es.htm;sgsh.es;tienda.sgsh.es;http://www.fryka.de;www.fryka.de;;es;es;0.0246;es;1
http://tienda.linlab.es/$B$einfo979261_lang_es.htm;linlab.es;tienda.linlab.es;http://www.fryka.de/;www.fryka.de;;de;es;0;es;1
http://thieme-labortechnik.net/lieferanten.php;thieme-labortechnik.net;thieme-labortechnik.net;http://www.fryka.de/;www.fryka.de;fryka;de;net;0;;1
http://thieme-labortechnik.eu/lieferanten.php;thieme-labortechnik.eu;thieme-labortechnik.eu;http://www.fryka.de/;www.fryka.de;fryka;de;eu;0;;1
http://thieme-labortechnik.de/lieferanten.php;thieme-labortechnik.de;thieme-labortechnik.de;http://www.fryka.de/;www.fryka.de;fryka;de;de;0.0002;at;1
http://thieme-labortechnik.com/lieferanten.php;thieme-labortechnik.com;thieme-labortechnik.com;http://www.fryka.de/;www.fryka.de;fryka;de;com;0;;1
https://themasterdirectory.com/directory-website-list-de-30/;themasterdirectory.com;themasterdirectory.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://thedirectoryportal.com/directory-website-list-de-30/;thedirectoryportal.com;thedirectoryportal.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://markt.technik-einkauf.de/anbieter-haendler-hersteller-lieferant/kaeltethermostate;technik-einkauf.de;technik-einkauf.de;https://www.fryka.de;www.fryka.de;"zur homepage";us;de;0.3462;de;0
https://takes.sbs/domain/domain/part/91474;takes.sbs;takes.sbs;https://fryka.de/;fryka.de;fryka.de;fr;sbs;0;;0
https://superbhubdirectory.com/most-visited-website-list-de-30/;superbhubdirectory.com;superbhubdirectory.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://starcourts.com/key-details-the-presenter-you-hired-should-know-about-your-upcoming-event/;starcourts.com;starcourts.com;https://fryka.de/;fryka.de;fryka;us;com;0;pl;1
https://solodirectoryzone.com/directory-website-list-de-30/;solodirectoryzone.com;solodirectoryzone.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://socialwebdirectory.com/most-visited-website-list-de-30/;socialwebdirectory.com;socialwebdirectory.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://socialnewsdirectory.com/most-visited-website-list-de-30/;socialnewsdirectory.com;socialnewsdirectory.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://snapiy.com/website-list-de-30/;snapiy.com;snapiy.com;https://fryka.de/;fryka.de;fryka;us;com;0;de;0
https://smartwaydirectory.com/most-visited-website-list-de-30/;smartwaydirectory.com;smartwaydirectory.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://smartdirectoryhub.com/directory-website-list-de-30/;smartdirectoryhub.com;smartdirectoryhub.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://shop.laboaragon.com/tubo-de-silicona-id$B$einfo933018_lang_es.htm;laboaragon.com;shop.laboaragon.com;http://www.fryka.de/;www.fryka.de;;--;com;0.0348;es;1
http://servishop.wiessoft.de/030ulk402np-refrigerador-de-flujo$B$einfo933081_lang_es.htm;wiessoft.de;servishop.wiessoft.de;http://www.fryka.de;www.fryka.de;;--;de;0.0003;de;1
https://seowebsitesdirectory.com/most-visited-website-list-de-30/;seowebsitesdirectory.com;seowebsitesdirectory.com;https://fryka.de/;fryka.de;fryka;gb;com;0;;0
https://seotrafficdirectory.com/directory-website-list-de-30/;seotrafficdirectory.com;seotrafficdirectory.com;https://fryka.de/;fryka.de;fryka;gb;com;0;;0
https://seotechdirectory.com/directory-website-list-de-30/;seotechdirectory.com;seotechdirectory.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://seosolodirectory.com/directory-website-list-de-30/;seosolodirectory.com;seosolodirectory.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://seoprodirectory.com/directory-website-list-de-30/;seoprodirectory.com;seoprodirectory.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://seodirectorypro.com/directory-website-list-de-30/;seodirectorypro.com;seodirectorypro.com;https://fryka.de/;fryka.de;fryka;gb;com;0;;0
https://seobooastdirectory.com/directory-website-list-de-30/;seobooastdirectory.com;seobooastdirectory.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://seobacklinkdirectory.com/directory-website-list-de-30-rank-higher-72/;seobacklinkdirectory.com;seobacklinkdirectory.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://semrushdirectory.com/directory-website-list-de-30/;semrushdirectory.com;semrushdirectory.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://searchstackdirectory.com/directory-website-list-de-30/;searchstackdirectory.com;searchstackdirectory.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://sabns.com/website-list-de-30/;sabns.com;sabns.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://saasdirectorywebsites.com/directory-website-list-de-30/;saasdirectorywebsites.com;saasdirectorywebsites.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
http://rob.chronichosting.com/fryka-kaeltetechnik-gmbh.html;chronichosting.com;rob.chronichosting.com;https://www.fryka.de/;www.fryka.de;fryka.de;us;com;0;;1
https://rankzonedirectory.com/most-visited-website-list-de-30/;rankzonedirectory.com;rankzonedirectory.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://rankvanceseo.website/explore-rankvance-link-building-services-today-533/;rankvanceseo.website;rankvanceseo.website;https://fryka.de/;fryka.de;fryka.de;us;website;0;;1
https://rankvancelinks.online/rankvance-backlink-services-267/;rankvancelinks.online;rankvancelinks.online;https://fryka.de/;fryka.de;fryka.de;us;online;0;;1
https://rankvanceagency.info/rankvance-backlink-services-267/;rankvanceagency.info;rankvanceagency.info;https://fryka.de/;fryka.de;fryka.de;us;info;0;;1
https://rankvance-agency.online/explore-rankvance-link-building-services-today-533/;rankvance-agency.online;rankvance-agency.online;https://fryka.de/;fryka.de;fryka.de;us;online;0;;1
https://rankingwebdirectory.com/most-visited-website-list-de-30/;rankingwebdirectory.com;rankingwebdirectory.com;https://fryka.de/;fryka.de;fryka;gb;com;0;;0
https://rankhubdirectory.com/most-visited-website-list-de-30/;rankhubdirectory.com;rankhubdirectory.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://rankfastdirectory.com/most-visited-website-list-de-30/;rankfastdirectory.com;rankfastdirectory.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://rankeddirectory.com/directory-website-list-de-30/;rankeddirectory.com;rankeddirectory.com;https://fryka.de/;fryka.de;fryka;us;com;0;at;0
https://prodirectoryguide.com/directory-website-list-de-30/;prodirectoryguide.com;prodirectoryguide.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://primesolodirectory.com/directory-website-list-de-30/;primesolodirectory.com;primesolodirectory.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://primedirectoryzone.com/directory-website-list-de-30/;primedirectoryzone.com;primedirectoryzone.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://primecompanydirectory.com/directory-website-list-de-30-rank-higher-72/;primecompanydirectory.com;primecompanydirectory.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://powerlinkdirectory.com/directory-website-list-de-30-rank-higher-72/;powerlinkdirectory.com;powerlinkdirectory.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://postsdirectory.com/most-visited-website-list-de-30/;postsdirectory.com;postsdirectory.com;https://fryka.de/;fryka.de;fryka;us;com;0;;0
https://ormir.co.il/card-with-image/;ormir.co.il;ormir.co.il;https://www.fryka.de/;www.fryka.de;fryka;il;co.il;0;;1
